entity_address_id,entity_id,address_id,type,link,start_date,end_date
1270,10051405,14108957,registered_address,registered address,,
1271,10051421,14103224,registered_address,registered address,,
1272,10051429,14103480,registered_address,registered address,,
1273,10051442,14105527,registered_address,registered address,,
1274,10051531,14090658,registered_address,registered address,,
1275,10051532,14090659,registered_address,registered address,,
1276,10051596,14093409,registered_address,registered address,,
1277,10051608,14104954,registered_address,registered address,,
1278,10051627,14108050,registered_address,registered address,,
1279,10051628,14092236,registered_address,registered address,,
1280,10051644,14104670,registered_address,registered address,,
1281,10051726,14105832,registered_address,registered address,,
1282,10051766,14102171,registered_address,registered address,,
1283,10051783,14108061,registered_address,registered address,,
1284,10051871,14104919,registered_address,registered address,,
1285,10051959,14094441,registered_address,registered address,,
1286,10051890,14099811,registered_address,registered address,,
1287,10051911,14096834,registered_address,registered address,,
1288,10051924,14108915,registered_address,registered address,,
1289,10052037,14108915,registered_address,registered address,,
1290,10052115,14094891,registered_address,registered address,,
1291,10052148,14108915,registered_address,registered address,,
1292,10052182,14092236,registered_address,registered address,,
1293,10052251,14100027,registered_address,registered address,,
1294,10052308,14101094,registered_address,registered address,,
1295,10052314,14095252,registered_address,registered address,,
1296,10052323,14108915,registered_address,registered address,,
1297,10052383,14093409,registered_address,registered address,,
1298,10052479,14108773,registered_address,registered address,,
1299,10052497,14108061,registered_address,registered address,,
1300,10052563,14098533,registered_address,registered address,,
1301,10052579,14092420,registered_address,registered address,,
1302,10052613,14094287,registered_address,registered address,,
1303,10052636,14104670,registered_address,registered address,,
1304,10052700,14104895,registered_address,registered address,,
1305,10052703,14094243,registered_address,registered address,,
1306,10052721,14095941,registered_address,registered address,,
1307,10052744,14094891,registered_address,registered address,,
1308,10052759,14095252,registered_address,registered address,,
1309,10052771,14103526,registered_address,registered address,,
1310,10052788,14090788,registered_address,registered address,,
1311,10052825,14097468,registered_address,registered address,,
1312,10052845,14101062,registered_address,registered address,,
1313,10052850,14094972,registered_address,registered address,,
1314,10052913,14092236,registered_address,registered address,,
1315,10052938,14104670,registered_address,registered address,,
1316,10053048,14104670,registered_address,registered address,,
1317,10053049,14104323,registered_address,registered address,,
1318,10053134,14092544,registered_address,registered address,,
1319,10053189,14108050,registered_address,registered address,,
1320,10053219,14090984,registered_address,registered address,,
1321,10053257,14091641,registered_address,registered address,,
1322,10053322,14099313,registered_address,registered address,,
1323,10053415,14104895,registered_address,registered address,,
1324,10053345,14106903,registered_address,registered address,,
1325,10053349,14108915,registered_address,registered address,,
1326,10053391,14093230,registered_address,registered address,,
1327,10053405,14108720,registered_address,registered address,,
1328,10053480,14107903,registered_address,registered address,,
1329,10053511,14090827,registered_address,registered address,,
1330,10053558,14097480,registered_address,registered address,,
1331,10053606,14106211,registered_address,registered address,,
1332,10053629,14101424,registered_address,registered address,,
1333,10053646,14091516,registered_address,registered address,,
1334,10053882,14103480,registered_address,registered address,,
1335,10053942,14092235,registered_address,registered address,,
1336,10053918,14108720,registered_address,registered address,,
1337,10053979,14108531,registered_address,registered address,,
1338,10053996,14096876,registered_address,registered address,,
1339,10054001,14090659,registered_address,registered address,,
1340,10054061,14099874,registered_address,registered address,,
1341,10054084,14103524,registered_address,registered address,,
1342,10054091,14098270,registered_address,registered address,,
1343,10054096,14108061,registered_address,registered address,,
1344,10054129,14093409,registered_address,registered address,,
1345,10054150,14102171,registered_address,registered address,,
1346,10054194,14107323,registered_address,registered address,,
1347,10054235,14092582,registered_address,registered address,,
1348,10054239,14101848,registered_address,registered address,,
1349,10054361,14095252,registered_address,registered address,,
1350,10054305,14105117,registered_address,registered address,,
1351,10054317,14109102,registered_address,registered address,,
1352,10054329,14096195,registered_address,registered address,,
1353,10054364,14094891,registered_address,registered address,,
1354,10054552,14094891,registered_address,registered address,,
1355,10054387,14091869,registered_address,registered address,,
1356,10054390,14108061,registered_address,registered address,,
1357,10054430,14102129,registered_address,registered address,,
1358,10054533,14092243,registered_address,registered address,,
1359,10054517,14108061,registered_address,registered address,,
1360,10054550,14092160,registered_address,registered address,,
1361,10054586,14101085,registered_address,registered address,,
1362,10054651,14093927,registered_address,registered address,,
1363,10054735,14104670,registered_address,registered address,,
1364,10054749,14094538,registered_address,registered address,,
1365,10054759,14092237,registered_address,registered address,,
1366,10054795,14106425,registered_address,registered address,,
1367,10054775,14095871,registered_address,registered address,,
1368,10054787,14092236,registered_address,registered address,,
1369,10054800,14104533,registered_address,registered address,,
1370,10054817,14104895,registered_address,registered address,,
1371,10054836,14093230,registered_address,registered address,,
1372,10054837,14101456,registered_address,registered address,,
1373,10054967,14093559,registered_address,registered address,,
1374,10055039,14095281,registered_address,registered address,,
1375,10055054,14091455,registered_address,registered address,,
1376,10055140,14096188,registered_address,registered address,,
1377,10055352,14092183,registered_address,registered address,,
1378,10055378,14108074,registered_address,registered address,,
1379,10055470,14106260,registered_address,registered address,,
1380,10055798,14095947,registered_address,registered address,,
1381,10055685,14107469,registered_address,registered address,,
1382,10055855,14093115,registered_address,registered address,,
1383,10055830,14093787,registered_address,registered address,,
1384,10055955,14096539,registered_address,registered address,,
1385,10055975,14093409,registered_address,registered address,,
1386,10056066,14094029,registered_address,registered address,,
1387,10056088,14101848,registered_address,registered address,,
1388,10056123,14093419,registered_address,registered address,,
1389,10056347,14105032,registered_address,registered address,,
1390,10056405,14106587,registered_address,registered address,,
1391,10056424,14099874,registered_address,registered address,,
1392,10056484,14105248,registered_address,registered address,,
1393,10056492,14101255,registered_address,registered address,,
1394,10056493,14098612,registered_address,registered address,,
1395,10056518,14104191,registered_address,registered address,,
1396,10056529,14097344,registered_address,registered address,,
1397,10056587,14094243,registered_address,registered address,,
1398,10056608,14104670,registered_address,registered address,,
1399,10056636,14094444,registered_address,registered address,,
1400,10056623,14093772,registered_address,registered address,,
1401,10056624,14101114,registered_address,registered address,,
1402,10056643,14093791,registered_address,registered address,,
1403,10056666,14092325,registered_address,registered address,,
1404,10056845,14061173,registered_address,registered address,,
1405,10057962,14108720,registered_address,registered address,,
1406,10062153,14105600,registered_address,registered address,,
1407,10062486,14108720,registered_address,registered address,,
1408,10064371,14104674,registered_address,registered address,,
1409,10056857,14103555,registered_address,registered address,,
1410,10066932,14104670,registered_address,registered address,,
1411,10067951,14092076,registered_address,registered address,,
1412,10071289,14103480,registered_address,registered address,,
1413,10057384,14099488,registered_address,registered address,,
1414,10057139,14101848,registered_address,registered address,,
1415,10057184,14101124,registered_address,registered address,,
1416,10057216,14097560,registered_address,registered address,,
1417,10057348,14107361,registered_address,registered address,,
1418,10057263,14091022,registered_address,registered address,,
1419,10057284,14094124,registered_address,registered address,,
1420,10057388,14100325,registered_address,registered address,,
1421,10057398,14099313,registered_address,registered address,,
1422,10071523,14104670,registered_address,registered address,,
1423,10057499,14091377,registered_address,registered address,,
1424,10057625,14104670,registered_address,registered address,,
1425,10057666,14102449,registered_address,registered address,,
1426,10057621,14107530,registered_address,registered address,,
1427,10057643,14101169,registered_address,registered address,,
1428,10057685,14108074,registered_address,registered address,,
1429,10072221,14097370,registered_address,registered address,,
1430,10057789,14107207,registered_address,registered address,,
1431,10057810,14093957,registered_address,registered address,,
1432,10057883,14092698,registered_address,registered address,,
1433,10057891,14093957,registered_address,registered address,,
1434,10057961,14108720,registered_address,registered address,,
1435,10058000,14104497,registered_address,registered address,,
1436,10058063,14108061,registered_address,registered address,,
1437,10058109,14108720,registered_address,registered address,,
1438,10058118,14107335,registered_address,registered address,,
1439,10058207,14094814,registered_address,registered address,,
1440,10058209,14092182,registered_address,registered address,,
1441,10058239,14103885,registered_address,registered address,,
1442,10058269,14108050,registered_address,registered address,,
1443,10058370,14106952,registered_address,registered address,,
1444,10058310,14094862,registered_address,registered address,,
1445,10073343,14095990,registered_address,registered address,,
1446,10058407,14101758,registered_address,registered address,,
1447,10073456,14102940,registered_address,registered address,,
1448,10073761,14099478,registered_address,registered address,,
1449,10058689,14101412,registered_address,registered address,,
1450,10058745,14093957,registered_address,registered address,,
1451,10058794,14108063,registered_address,registered address,,
1452,10058982,14108531,registered_address,registered address,,
1453,10059011,14096228,registered_address,registered address,,
1454,10076733,14108085,registered_address,registered address,,
1455,10059065,14098597,registered_address,registered address,,
1456,10076917,14108061,registered_address,registered address,,
1457,10059085,14103950,registered_address,registered address,,
1458,10059117,14099554,registered_address,registered address,,
1459,10059119,14108718,registered_address,registered address,,
1460,10059268,14107784,registered_address,registered address,,
1461,10059642,14095991,registered_address,registered address,,
1462,10059699,14106333,registered_address,registered address,,
1463,10059737,14100248,registered_address,registered address,,
1464,10059778,14101451,registered_address,registered address,,
1465,10059813,14096067,registered_address,registered address,,
1466,10059898,14095947,registered_address,registered address,,
1467,10059923,14101169,registered_address,registered address,,
1468,10059925,14103672,registered_address,registered address,,
1469,10059930,14104882,registered_address,registered address,,
1470,10083256,14095252,registered_address,registered address,,
1471,10060233,14108720,registered_address,registered address,,
1472,10083827,14091376,registered_address,registered address,,
1473,10060257,14101148,registered_address,registered address,,
1474,10060398,14093958,registered_address,registered address,,
1475,10060440,14092915,registered_address,registered address,,
1476,10084833,14105852,registered_address,registered address,,
1477,10060549,14098094,registered_address,registered address,,
1478,10060599,14093167,registered_address,registered address,,
1479,10060614,14103896,registered_address,registered address,,
1480,10060633,14093840,registered_address,registered address,,
1481,10060663,14095991,registered_address,registered address,,
1482,10060789,14108776,registered_address,registered address,,
1483,10061021,14093911,registered_address,registered address,,
1484,10060861,14094569,registered_address,registered address,,
1485,10060876,14102996,registered_address,registered address,,
1486,10061033,14093927,registered_address,registered address,,
1487,10060971,14100927,registered_address,registered address,,
1488,10060998,14094856,registered_address,registered address,,
1489,10088744,14098350,registered_address,registered address,,
1490,10088916,14093324,registered_address,registered address,,
1491,10061119,14101030,registered_address,registered address,,
1492,10061352,14092236,registered_address,registered address,,
1493,10061297,14099403,registered_address,registered address,,
1494,10061382,14105229,registered_address,registered address,,
1495,10089983,14104670,registered_address,registered address,,
1496,10061680,14106952,registered_address,registered address,,
1497,10061604,14091723,registered_address,registered address,,
1498,10061608,14108050,registered_address,registered address,,
1499,10061677,14107530,registered_address,registered address,,
1500,10091726,14091726,registered_address,registered address,,
1501,10061704,14091786,registered_address,registered address,,
1502,10092195,14092243,registered_address,registered address,,
1503,10061848,14097449,registered_address,registered address,,
1504,10092589,14091360,registered_address,registered address,,
1505,10062119,14096937,registered_address,registered address,,
1506,10095361,14101382,registered_address,registered address,,
1507,10095623,14101062,registered_address,registered address,,
1508,10062276,14099981,registered_address,registered address,,
1509,10062305,14094448,registered_address,registered address,,
1510,10062388,14092602,registered_address,registered address,,
1511,10062453,14096629,registered_address,registered address,,
1512,10062627,14101305,registered_address,registered address,,
1513,10097367,14093324,registered_address,registered address,,
1514,10062766,14091953,registered_address,registered address,,
1515,10062841,14061173,registered_address,registered address,,
1516,10062872,14103212,registered_address,registered address,,
1517,10062915,14093409,registered_address,registered address,,
1518,10063056,14099041,registered_address,registered address,,
1519,10063087,14093409,registered_address,registered address,,
1520,10063096,14101611,registered_address,registered address,,
1521,10063303,14099041,registered_address,registered address,,
1522,10100607,14091360,registered_address,registered address,,
1523,10063497,14094740,registered_address,registered address,,
1524,10063564,14092235,registered_address,registered address,,
1525,10063747,14101062,registered_address,registered address,,
1526,10063595,14108840,registered_address,registered address,,
1527,10063680,14101769,registered_address,registered address,,
1528,10063854,14100927,registered_address,registered address,,
1529,10063850,14092072,registered_address,registered address,,
1530,10063878,14108051,registered_address,registered address,,
1531,10103121,14100587,registered_address,registered address,,
1532,10064022,14099763,registered_address,registered address,,
1533,10064051,14099455,registered_address,registered address,,
1534,10064091,14095204,registered_address,registered address,,
1535,10064160,14108050,registered_address,registered address,,
1536,10064162,14093957,registered_address,registered address,,
1537,10064172,14102941,registered_address,registered address,,
1538,10064388,14096294,registered_address,registered address,,
1539,10064435,14096042,registered_address,registered address,,
1540,10064522,14092940,registered_address,registered address,,
1541,10105707,14092076,registered_address,registered address,,
1542,10105986,14107746,registered_address,registered address,,
1543,10064758,14095991,registered_address,registered address,,
1544,10064845,14061173,registered_address,registered address,,
1545,10064880,14101968,registered_address,registered address,,
1546,10064908,14103351,registered_address,registered address,,
1547,10064913,14101611,registered_address,registered address,,
1548,10065286,14102684,registered_address,registered address,,
1549,10065341,14061173,registered_address,registered address,,
1550,10065402,14091019,registered_address,registered address,,
1551,10065432,14100541,registered_address,registered address,,
1552,10065442,14104494,registered_address,registered address,,
1553,10113339,14090984,registered_address,registered address,,
1554,10065596,14103113,registered_address,registered address,,
1555,10065502,14103894,registered_address,registered address,,
1556,10065559,14094672,registered_address,registered address,,
1557,10065705,14092236,registered_address,registered address,,
1558,10065627,14106297,registered_address,registered address,,
1559,10065647,14093150,registered_address,registered address,,
1560,10065674,14105263,registered_address,registered address,,
1561,10065696,14104529,registered_address,registered address,,
1562,10114261,14107399,registered_address,registered address,,
1563,10114434,14094862,registered_address,registered address,,
1564,10065719,14105916,registered_address,registered address,,
1565,10114781,14101062,registered_address,registered address,,
1566,10065788,14099459,registered_address,registered address,,
1567,10065835,14099650,registered_address,registered address,,
1568,10065865,14108915,registered_address,registered address,,
1569,10065909,14096290,registered_address,registered address,,
1570,10066005,14101305,registered_address,registered address,,
1571,10066159,14108050,registered_address,registered address,,
1572,10065991,14100541,registered_address,registered address,,
1573,10066116,14093957,registered_address,registered address,,
1574,10066218,14104673,registered_address,registered address,,
1575,10066325,14092918,registered_address,registered address,,
1576,10066472,14105869,registered_address,registered address,,
1577,10066532,14092236,registered_address,registered address,,
1578,10066861,14098704,registered_address,registered address,,
1579,10066851,14098575,registered_address,registered address,,
1580,10066863,14095990,registered_address,registered address,,
1581,10066866,14104922,registered_address,registered address,,
1582,10066898,14100319,registered_address,registered address,,
1583,10066938,14093772,registered_address,registered address,,
1584,10067001,14101305,registered_address,registered address,,
1585,10067020,14093230,registered_address,registered address,,
1586,10067059,14092210,registered_address,registered address,,
1587,10067098,14093409,registered_address,registered address,,
1588,10122065,14091641,registered_address,registered address,,
1589,10067273,14092183,registered_address,registered address,,
1590,10067494,14093409,registered_address,registered address,,
1591,10067538,14093705,registered_address,registered address,,
1592,10067672,14095991,registered_address,registered address,,
1593,10067710,14095241,registered_address,registered address,,
1594,10067721,14091481,registered_address,registered address,,
1595,10067822,14099727,registered_address,registered address,,
1596,10067775,14108294,registered_address,registered address,,
1597,10067821,14099967,registered_address,registered address,,
1598,10067852,14093409,registered_address,registered address,,
1599,10067905,14101788,registered_address,registered address,,
1600,10067886,14108051,registered_address,registered address,,
1601,10067911,14093120,registered_address,registered address,,
1602,10067960,14101808,registered_address,registered address,,
1603,10068078,14101611,registered_address,registered address,,
1604,10068200,14107739,registered_address,registered address,,
1605,10068259,14103283,registered_address,registered address,,
1606,10125745,14092933,registered_address,registered address,,
1607,10068382,14093418,registered_address,registered address,,
1608,10068398,14092203,registered_address,registered address,,
1609,10068463,14099455,registered_address,registered address,,
1610,10068475,14092942,registered_address,registered address,,
1611,10068522,14098094,registered_address,registered address,,
1612,10068639,14109122,registered_address,registered address,,
1613,10068666,14107814,registered_address,registered address,,
1614,10068722,14095947,registered_address,registered address,,
1615,10068832,14103347,registered_address,registered address,,
1616,10069026,14093388,registered_address,registered address,,
1617,10068912,14095991,registered_address,registered address,,
1618,10068921,14093409,registered_address,registered address,,
1619,10068944,14097369,registered_address,registered address,,
1620,10069029,14101611,registered_address,registered address,,
1621,10069174,14093120,registered_address,registered address,,
1622,10069227,14093579,registered_address,registered address,,
1623,10069228,14103943,registered_address,registered address,,
1624,10069247,14102753,registered_address,registered address,,
1625,10069254,14104670,registered_address,registered address,,
1626,10069309,14093409,registered_address,registered address,,
1627,10069432,14108019,registered_address,registered address,,
1628,10069590,14102705,registered_address,registered address,,
1629,10069509,14093409,registered_address,registered address,,
1630,10131158,14094891,registered_address,registered address,,
1631,10069571,14106902,registered_address,registered address,,
1632,10069594,14095990,registered_address,registered address,,
1633,10069611,14101611,registered_address,registered address,,
1634,10069690,14092198,registered_address,registered address,,
1635,10069814,14093772,registered_address,registered address,,
1636,10069836,14093409,registered_address,registered address,,
1637,10133041,14098270,registered_address,registered address,,
1638,10133067,14104835,registered_address,registered address,,
1639,10070002,14093409,registered_address,registered address,,
1640,10070043,14091900,registered_address,registered address,,
1641,10070202,14100998,registered_address,registered address,,
1642,10070204,14091273,registered_address,registered address,,
1643,10070259,14106247,registered_address,registered address,,
1644,10135115,14096420,registered_address,registered address,,
1645,10070274,14107207,registered_address,registered address,,
1646,10070318,14104513,registered_address,registered address,,
1647,10070326,14093120,registered_address,registered address,,
1648,10070328,14093757,registered_address,registered address,,
1649,10070364,14093111,registered_address,registered address,,
1650,10070429,14104898,registered_address,registered address,,
1651,10070624,14092076,registered_address,registered address,,
1652,10070501,14100540,registered_address,registered address,,
1653,10070586,14099188,registered_address,registered address,,
1654,10070598,14104670,registered_address,registered address,,
1655,10070725,14103299,registered_address,registered address,,
1656,10070908,14107119,registered_address,registered address,,
1657,10070973,14091545,registered_address,registered address,,
1658,10137277,14105415,registered_address,registered address,,
1659,10071295,14098923,registered_address,registered address,,
1660,10071089,14101636,registered_address,registered address,,
1661,10071116,14061173,registered_address,registered address,,
1662,10071169,14093408,registered_address,registered address,,
1663,10071176,14107024,registered_address,registered address,,
1664,10137977,14095786,registered_address,registered address,,
1665,10071274,14108050,registered_address,registered address,,
1666,10071363,14108915,registered_address,registered address,,
1667,10071407,14106252,registered_address,registered address,,
1668,10071551,14092182,registered_address,registered address,,
1669,10071546,14091931,registered_address,registered address,,
1670,10071559,14108331,registered_address,registered address,,
1671,10071566,14107458,registered_address,registered address,,
1672,10071588,14101611,registered_address,registered address,,
1673,10071701,14095252,registered_address,registered address,,
1674,10071637,14101674,registered_address,registered address,,
1675,10071697,14102899,registered_address,registered address,,
1676,10071692,14101611,registered_address,registered address,,
1677,10071696,14101611,registered_address,registered address,,
1678,10071731,14104655,registered_address,registered address,,
1679,10071933,14061173,registered_address,registered address,,
1680,10071794,14096668,registered_address,registered address,,
1681,10071992,14090870,registered_address,registered address,,
1682,10071893,14098529,registered_address,registered address,,
1683,10072061,14095252,registered_address,registered address,,
1684,10072002,14107803,registered_address,registered address,,
1685,10072110,14104475,registered_address,registered address,,
1686,10072024,14093409,registered_address,registered address,,
1687,10072034,14095928,registered_address,registered address,,
1688,10072226,14095990,registered_address,registered address,,
1689,10072234,14105217,registered_address,registered address,,
1690,10072264,14104655,registered_address,registered address,,
1691,10072368,14095991,registered_address,registered address,,
1692,10072410,14061173,registered_address,registered address,,
1693,10072418,14092183,registered_address,registered address,,
1694,10143605,14090984,registered_address,registered address,,
1695,10143666,14097080,registered_address,registered address,,
1696,10072531,14061173,registered_address,registered address,,
1697,10072546,14090984,registered_address,registered address,,
1698,10072653,14105043,registered_address,registered address,,
1699,10072679,14098094,registered_address,registered address,,
1700,10072775,14097827,registered_address,registered address,,
1701,10072805,14092595,registered_address,registered address,,
1702,10072855,14104578,registered_address,registered address,,
1703,10072992,14092670,registered_address,registered address,,
1704,10073028,14099575,registered_address,registered address,,
1705,10073126,14061173,registered_address,registered address,,
1706,10073195,14106239,registered_address,registered address,,
1707,10073176,14090788,registered_address,registered address,,
1708,10073204,14092110,registered_address,registered address,,
1709,10073276,14104694,registered_address,registered address,,
1710,10147208,14104515,registered_address,registered address,,
1711,10073339,14104655,registered_address,registered address,,
1712,10073381,14102359,registered_address,registered address,,
1713,10073368,14106517,registered_address,registered address,,
1714,10073449,14105546,registered_address,registered address,,
1715,10148482,14107579,registered_address,registered address,,
1716,10073555,14107971,registered_address,registered address,,
1717,10073670,14095241,registered_address,registered address,,
1718,10073718,14096887,registered_address,registered address,,
1719,10073839,14097370,registered_address,registered address,,
1720,10074142,14101612,registered_address,registered address,,
1721,10074155,14093230,registered_address,registered address,,
1722,10074156,14104655,registered_address,registered address,,
1723,10149710,14105886,registered_address,registered address,,
1724,10074356,14091848,registered_address,registered address,,
1725,10074572,14102578,registered_address,registered address,,
1726,10074599,14101591,registered_address,registered address,,
1727,10074607,14101349,registered_address,registered address,,
1728,10074639,14092236,registered_address,registered address,,
1729,10074661,14105785,registered_address,registered address,,
1730,10074756,14101664,registered_address,registered address,,
1731,10074947,14105151,registered_address,registered address,,
1732,10074984,14097243,registered_address,registered address,,
1733,10074991,14099460,registered_address,registered address,,
1734,10074994,14097561,registered_address,registered address,,
1735,10075115,14093386,registered_address,registered address,,
1736,10075008,14103807,registered_address,registered address,,
1737,10075081,14098094,registered_address,registered address,,
1738,10075122,14106926,registered_address,registered address,,
1739,10075126,14104655,registered_address,registered address,,
1740,10075140,14098094,registered_address,registered address,,
1741,10075150,14095990,registered_address,registered address,,
1742,10075163,14098253,registered_address,registered address,,
1743,10075174,14061173,registered_address,registered address,,
1744,10075223,14093409,registered_address,registered address,,
1745,10146654,14104895,registered_address,registered address,,
1746,10075307,14104655,registered_address,registered address,,
1747,10075429,14061173,registered_address,registered address,,
1748,10075534,14095707,registered_address,registered address,,
1749,10075528,14106647,registered_address,registered address,,
1750,10075617,14091667,registered_address,registered address,,
1751,10075624,14096887,registered_address,registered address,,
1752,10075844,14094037,registered_address,registered address,,
1753,10075849,14094037,registered_address,registered address,,
1754,10075854,14100604,registered_address,registered address,,
1755,10075864,14092670,registered_address,registered address,,
1756,10075908,14098714,registered_address,registered address,,
1757,10075918,14093409,registered_address,registered address,,
1758,10075930,14099093,registered_address,registered address,,
1759,10076024,14103095,registered_address,registered address,,
1760,10076125,14105091,registered_address,registered address,,
1761,10076141,14102837,registered_address,registered address,,
1762,10076142,14100604,registered_address,registered address,,
1763,10076153,14106647,registered_address,registered address,,
1764,10076154,14103070,registered_address,registered address,,
1765,10076290,14108072,registered_address,registered address,,
1766,10076400,14101388,registered_address,registered address,,
1767,10076402,14108061,registered_address,registered address,,
1768,10076247,14097354,registered_address,registered address,,
1769,10076361,14101968,registered_address,registered address,,
1770,10076395,14100604,registered_address,registered address,,
1771,10076421,14090621,registered_address,registered address,,
1772,10145060,14101916,registered_address,registered address,,
1773,10076649,14097800,registered_address,registered address,,
1774,10144638,14101062,registered_address,registered address,,
1775,10076705,14102883,registered_address,registered address,,
1776,10076722,14101382,registered_address,registered address,,
1777,10076721,14093409,registered_address,registered address,,
1778,10076863,14093927,registered_address,registered address,,
1779,10076865,14106803,registered_address,registered address,,
1780,10076988,14095503,registered_address,registered address,,
1781,10076972,14102515,registered_address,registered address,,
1782,10077137,14096979,registered_address,registered address,,
1783,10077157,14100356,registered_address,registered address,,
1784,10077199,14093409,registered_address,registered address,,
1785,10077243,14106409,registered_address,registered address,,
1786,10077287,14104771,registered_address,registered address,,
1787,10077500,14105120,registered_address,registered address,,
1788,10077525,14091641,registered_address,registered address,,
1789,10077400,14103370,registered_address,registered address,,
1790,10077430,14104670,registered_address,registered address,,
1791,10077542,14099106,registered_address,registered address,,
1792,10077604,14101382,registered_address,registered address,,
1793,10077681,14093158,registered_address,registered address,,
1794,10077797,14102685,registered_address,registered address,,
1795,10077811,14093864,registered_address,registered address,,
1796,10143141,14091667,registered_address,registered address,,
1797,10077871,14101611,registered_address,registered address,,
1798,10077875,14101358,registered_address,registered address,,
1799,10142063,14094619,registered_address,registered address,,
1800,10078105,14094377,registered_address,registered address,,
1801,10078186,14105091,registered_address,registered address,,
1802,10078188,14100590,registered_address,registered address,,
1803,10078324,14098094,registered_address,registered address,,
1804,10078338,14099106,registered_address,registered address,,
1805,10078430,14102609,registered_address,registered address,,
1806,10141406,14095533,registered_address,registered address,,
1807,10078434,14102837,registered_address,registered address,,
1808,10078452,14098094,registered_address,registered address,,
1809,10140963,14097233,registered_address,registered address,,
1810,10078592,14061173,registered_address,registered address,,
1811,10078626,14095991,registered_address,registered address,,
1812,10078665,14061173,registered_address,registered address,,
1813,10078653,14095617,registered_address,registered address,,
1814,10078658,14094347,registered_address,registered address,,
1815,10078682,14096887,registered_address,registered address,,
1816,10078728,14100325,registered_address,registered address,,
1817,10078734,14108378,registered_address,registered address,,
1818,10078758,14106388,registered_address,registered address,,
1819,10078833,14099106,registered_address,registered address,,
1820,10078881,14107863,registered_address,registered address,,
1821,10078882,14108915,registered_address,registered address,,
1822,10078923,14106902,registered_address,registered address,,
1823,10078938,14096887,registered_address,registered address,,
1824,10079124,14091848,registered_address,registered address,,
1825,10079153,14091822,registered_address,registered address,,
1826,10140722,14091957,registered_address,registered address,,
1827,10151049,14091579,registered_address,registered address,,
1828,10079263,14109067,registered_address,registered address,,
1829,10079339,14106385,registered_address,registered address,,
1830,10079428,14092670,registered_address,registered address,,
1831,10079679,14101611,registered_address,registered address,,
1832,10079744,14108061,registered_address,registered address,,
1833,10079809,14094624,registered_address,registered address,,
1834,10079820,14104327,registered_address,registered address,,
1835,10079851,14104458,registered_address,registered address,,
1836,10079937,14091822,registered_address,registered address,,
1837,10080046,14095606,registered_address,registered address,,
1838,10080025,14107276,registered_address,registered address,,
1839,10080198,14103352,registered_address,registered address,,
1840,10080131,14095513,registered_address,registered address,,
1841,10080283,14061173,registered_address,registered address,,
1842,10080192,14103839,registered_address,registered address,,
1843,10080392,14093300,registered_address,registered address,,
1844,10080299,14102940,registered_address,registered address,,
1845,10080321,14108776,registered_address,registered address,,
1846,10080338,14091283,registered_address,registered address,,
1847,10080481,14102745,registered_address,registered address,,
1848,10080570,14102926,registered_address,registered address,,
1849,10080754,14092945,registered_address,registered address,,
1850,10080836,14092243,registered_address,registered address,,
1851,10080877,14095194,registered_address,registered address,,
1852,10080902,14092643,registered_address,registered address,,
1853,10080951,14100774,registered_address,registered address,,
1854,10080958,14099106,registered_address,registered address,,
1855,10080981,14098374,registered_address,registered address,,
1856,10081237,14100786,registered_address,registered address,,
1857,10081004,14098147,registered_address,registered address,,
1858,10081011,14093831,registered_address,registered address,,
1859,10081042,14097369,registered_address,registered address,,
1860,10081048,14099444,registered_address,registered address,,
1861,10081249,14107863,registered_address,registered address,,
1862,10081250,14098147,registered_address,registered address,,
1863,10081282,14091848,registered_address,registered address,,
1864,10081305,14097865,registered_address,registered address,,
1865,10081436,14102883,registered_address,registered address,,
1866,10081348,14095990,registered_address,registered address,,
1867,10081533,14100540,registered_address,registered address,,
1868,10081556,14091848,registered_address,registered address,,
1869,10081565,14093757,registered_address,registered address,,
1870,10081590,14108085,registered_address,registered address,,
1871,10081665,14099106,registered_address,registered address,,
1872,10081704,14091428,registered_address,registered address,,
1873,10081709,14107739,registered_address,registered address,,
1874,10081853,14106459,registered_address,registered address,,
1875,10081946,14106385,registered_address,registered address,,
1876,10136988,14094384,registered_address,registered address,,
1877,10081972,14094891,registered_address,registered address,,
1878,10081998,14094862,registered_address,registered address,,
1879,10082001,14091848,registered_address,registered address,,
1880,10082028,14102837,registered_address,registered address,,
1881,10082046,14103298,registered_address,registered address,,
1882,10082144,14091772,registered_address,registered address,,
1883,10082339,14094475,registered_address,registered address,,
1884,10082476,14102747,registered_address,registered address,,
1885,10082559,14102837,registered_address,registered address,,
1886,10082568,14091846,registered_address,registered address,,
1887,10082593,14104751,registered_address,registered address,,
1888,10082601,14105091,registered_address,registered address,,
1889,10082626,14100378,registered_address,registered address,,
1890,10082739,14093181,registered_address,registered address,,
1891,10082738,14092210,registered_address,registered address,,
1892,10082779,14102524,registered_address,registered address,,
1893,10082787,14098449,registered_address,registered address,,
1894,10082801,14102837,registered_address,registered address,,
1895,10082986,14091376,registered_address,registered address,,
1896,10083014,14102837,registered_address,registered address,,
1897,10083022,14102837,registered_address,registered address,,
1898,10083029,14102837,registered_address,registered address,,
1899,10083088,14101923,registered_address,registered address,,
1900,10134886,14095923,registered_address,registered address,,
1901,10083231,14100665,registered_address,registered address,,
1902,10083314,14102837,registered_address,registered address,,
1903,10083367,14093158,registered_address,registered address,,
1904,10083430,14101850,registered_address,registered address,,
